 32 |  16384 |  0.108448
 32 |  15872 |  0.103424
 32 |  15360 |  0.087040
 32 |  14848 |  0.053696
 32 |  14336 |  0.090944
 32 |  13824 |  0.130048
 32 |  13312 |  0.153120
 32 |  12800 |  0.121856
 32 |  12288 |  0.118464
 32 |  11776 |  0.101376
 32 |  11264 |  0.088800
 32 |  10752 |  0.110592
 32 |  10240 |  0.083072
 32 |  9728 |  0.107520
 32 |  9216 |  0.084992
 32 |  8704 |  0.090112
 32 |  8192 |  0.138848
 32 |  7680 |  0.100864
 32 |  7168 |  0.113280
 32 |  6656 |  0.084352
 32 |  6144 |  0.131264
 32 |  5632 |  0.172032
 32 |  5120 |  0.088512
 32 |  4608 |  0.105760
 32 |  4096 |  0.093984
 32 |  3584 |  0.140768
 32 |  3072 |  0.061120
 32 |  2560 |  0.102400
 32 |  2048 |  0.047360
 32 |  1536 |  0.105216
 32 |  1280 |  0.109472
 32 |  1024 |  0.126976
 32 |  768 |  0.107520
 32 |  640 |  0.096768
 32 |  512 |  0.107680
 32 |  384 |  0.080832
 32 |  320 |  0.095232
 32 |  256 |  0.125376
 32 |  192 |  0.137056
 32 |  160 |  0.140256
 32 |  128 |  0.099776
 32 |  96 |  0.090016
 32 |  80 |  0.148480
 32 |  64 |  0.088960
 32 |  48 |  0.070752
 32 |  40 |  0.099680
 32 |  32 |  0.099104
 32 |  24 |  0.056256
 32 |  20 |  0.052416
 32 |  16 |  0.136160
 32 |  12 |  0.125952
 32 |  10 |  0.100480
 32 |  8 |  0.100160
 32 |  6 |  0.088832
 32 |  5 |  0.091232
 32 |  4 |  0.119360
