 32 |  16384 |  0.110592
 32 |  15872 |  0.061632
 32 |  15360 |  0.105440
 32 |  14848 |  0.070656
 32 |  14336 |  0.052672
 32 |  13824 |  0.050176
 32 |  13312 |  0.137120
 32 |  12800 |  0.102048
 32 |  12288 |  0.098272
 32 |  11776 |  0.127328
 32 |  11264 |  0.109952
 32 |  10752 |  0.081920
 32 |  10240 |  0.117152
 32 |  9728 |  0.102304
 32 |  9216 |  0.061760
 32 |  8704 |  0.233472
 32 |  8192 |  0.104448
 32 |  7680 |  0.116416
 32 |  7168 |  0.125376
 32 |  6656 |  0.114528
 32 |  6144 |  0.109312
 32 |  5632 |  0.107424
 32 |  5120 |  0.131936
 32 |  4608 |  0.099072
 32 |  4096 |  0.136864
 32 |  3584 |  0.075392
 32 |  3072 |  0.064704
 32 |  2560 |  0.123904
 32 |  2048 |  0.102336
 32 |  1536 |  0.117824
 32 |  1280 |  0.106688
 32 |  1024 |  0.117760
 32 |  768 |  0.121696
 32 |  640 |  0.118784
 32 |  512 |  0.105184
 32 |  384 |  0.128352
 32 |  320 |  0.070496
 32 |  256 |  0.162816
 32 |  192 |  0.079808
 32 |  160 |  0.138336
 32 |  128 |  0.113664
 32 |  96 |  0.114688
 32 |  80 |  0.092032
 32 |  64 |  0.150528
 32 |  48 |  0.130048
 32 |  40 |  0.066976
 32 |  32 |  0.108768
 32 |  24 |  0.068608
 32 |  20 |  0.110336
 32 |  16 |  0.147424
 32 |  12 |  0.100352
 32 |  10 |  0.087712
 32 |  8 |  0.127264
 32 |  6 |  0.134912
 32 |  5 |  0.098336
 32 |  4 |  0.125920
