 32 |  16384 |  0.072768
 32 |  15872 |  0.110752
 32 |  15360 |  0.099328
 32 |  14848 |  0.080160
 32 |  14336 |  0.057344
 32 |  13824 |  0.114176
 32 |  13312 |  0.094912
 32 |  12800 |  0.136160
 32 |  12288 |  0.055104
 32 |  11776 |  0.107520
 32 |  11264 |  0.110592
 32 |  10752 |  0.097280
 32 |  10240 |  0.089312
 32 |  9728 |  0.110976
 32 |  9216 |  0.125952
 32 |  8704 |  0.108192
 32 |  8192 |  0.116960
 32 |  7680 |  0.094144
 32 |  7168 |  0.142592
 32 |  6656 |  0.097280
 32 |  6144 |  0.105600
 32 |  5632 |  0.121856
 32 |  5120 |  0.094208
 32 |  4608 |  0.078816
 32 |  4096 |  0.108480
 32 |  3584 |  0.111328
 32 |  3072 |  0.116736
 32 |  2560 |  0.104384
 32 |  2048 |  0.059680
 32 |  1536 |  0.075936
 32 |  1280 |  0.080064
 32 |  1024 |  0.123744
 32 |  768 |  0.143360
 32 |  640 |  0.104480
 32 |  512 |  0.120736
 32 |  384 |  0.096608
 32 |  320 |  0.101728
 32 |  256 |  0.115808
 32 |  192 |  0.077152
 32 |  160 |  0.063456
 32 |  128 |  0.110272
 32 |  96 |  0.151552
 32 |  80 |  0.167936
 32 |  64 |  0.099328
 32 |  48 |  0.132544
 32 |  40 |  0.100000
 32 |  32 |  0.095200
 32 |  24 |  0.050176
 32 |  20 |  0.110592
 32 |  16 |  0.093824
 32 |  12 |  0.104192
 32 |  10 |  0.101984
 32 |  8 |  0.106528
 32 |  6 |  0.126016
 32 |  5 |  0.100288
 32 |  4 |  0.089088
