 32 |  16384 |  0.049216
 32 |  15872 |  0.092928
 32 |  15360 |  0.103552
 32 |  14848 |  0.164864
 32 |  14336 |  0.051616
 32 |  13824 |  0.054240
 32 |  13312 |  0.107520
 32 |  12800 |  0.109984
 32 |  12288 |  0.131072
 32 |  11776 |  0.115680
 32 |  11264 |  0.099360
 32 |  10752 |  0.103488
 32 |  10240 |  0.110336
 32 |  9728 |  0.215392
 32 |  9216 |  0.055296
 32 |  8704 |  0.130304
 32 |  8192 |  0.093056
 32 |  7680 |  0.138240
 32 |  7168 |  0.133120
 32 |  6656 |  0.087872
 32 |  6144 |  0.094048
 32 |  5632 |  0.114976
 32 |  5120 |  0.083104
 32 |  4608 |  0.094208
 32 |  4096 |  0.079136
 32 |  3584 |  0.093760
 32 |  3072 |  0.072704
 32 |  2560 |  0.091872
 32 |  2048 |  0.069472
 32 |  1536 |  0.168960
 32 |  1280 |  0.096000
 32 |  1024 |  0.159744
 32 |  768 |  0.056224
 32 |  640 |  0.101728
 32 |  512 |  0.066624
 32 |  384 |  0.130048
 32 |  320 |  0.069728
 32 |  256 |  0.125952
 32 |  192 |  0.141312
 32 |  160 |  0.140288
 32 |  128 |  0.098592
 32 |  96 |  0.131712
 32 |  80 |  0.133184
 32 |  64 |  0.106464
 32 |  48 |  0.117920
 32 |  40 |  0.092192
 32 |  32 |  0.104448
 32 |  24 |  0.050880
 32 |  20 |  0.106496
 32 |  16 |  0.133600
 32 |  12 |  0.126016
 32 |  10 |  0.102208
 32 |  8 |  0.139616
 32 |  6 |  0.065344
 32 |  5 |  0.099328
 32 |  4 |  0.119040
