 32 |  16384 |  0.165888
 32 |  15872 |  0.073344
 32 |  15360 |  0.116896
 32 |  14848 |  0.059968
 32 |  14336 |  0.085376
 32 |  13824 |  0.149504
 32 |  13312 |  0.059392
 32 |  12800 |  0.120480
 32 |  12288 |  0.065664
 32 |  11776 |  0.123904
 32 |  11264 |  0.124256
 32 |  10752 |  0.108544
 32 |  10240 |  0.106496
 32 |  9728 |  0.111296
 32 |  9216 |  0.108224
 32 |  8704 |  0.063488
 32 |  8192 |  0.110592
 32 |  7680 |  0.105472
 32 |  7168 |  0.085152
 32 |  6656 |  0.133344
 32 |  6144 |  0.053376
 32 |  5632 |  0.143808
 32 |  5120 |  0.082944
 32 |  4608 |  0.093184
 32 |  4096 |  0.144064
 32 |  3584 |  0.112416
 32 |  3072 |  0.103584
 32 |  2560 |  0.100352
 32 |  2048 |  0.071680
 32 |  1536 |  0.129216
 32 |  1280 |  0.165856
 32 |  1024 |  0.097280
 32 |  768 |  0.115744
 32 |  640 |  0.105024
 32 |  512 |  0.081920
 32 |  384 |  0.133888
 32 |  320 |  0.159520
 32 |  256 |  0.121376
 32 |  192 |  0.140352
 32 |  160 |  0.058368
 32 |  128 |  0.117184
 32 |  96 |  0.086944
 32 |  80 |  0.097024
 32 |  64 |  0.132096
 32 |  48 |  0.095232
 32 |  40 |  0.131072
 32 |  32 |  0.101376
 32 |  24 |  0.097248
 32 |  20 |  0.094208
 32 |  16 |  0.094560
 32 |  12 |  0.106656
 32 |  10 |  0.095136
 32 |  8 |  0.154560
 32 |  6 |  0.121088
 32 |  5 |  0.184320
 32 |  4 |  0.106496
