 32 |  16384 |  0.107584
 32 |  15872 |  0.148832
 32 |  15360 |  0.106784
 32 |  14848 |  0.063840
 32 |  14336 |  0.055488
 32 |  13824 |  0.114944
 32 |  13312 |  0.138208
 32 |  12800 |  0.092864
 32 |  12288 |  0.104448
 32 |  11776 |  0.119232
 32 |  11264 |  0.082944
 32 |  10752 |  0.116736
 32 |  10240 |  0.091712
 32 |  9728 |  0.122880
 32 |  9216 |  0.117760
 32 |  8704 |  0.134176
 32 |  8192 |  0.096416
 32 |  7680 |  0.101440
 32 |  7168 |  0.153472
 32 |  6656 |  0.140256
 32 |  6144 |  0.106400
 32 |  5632 |  0.145152
 32 |  5120 |  0.099648
 32 |  4608 |  0.048192
 32 |  4096 |  0.050624
 32 |  3584 |  0.101536
 32 |  3072 |  0.110496
 32 |  2560 |  0.101568
 32 |  2048 |  0.082752
 32 |  1536 |  0.110592
 32 |  1280 |  0.052224
 32 |  1024 |  0.094176
 32 |  768 |  0.124768
 32 |  640 |  0.110784
 32 |  512 |  0.120832
 32 |  384 |  0.097152
 32 |  320 |  0.074592
 32 |  256 |  0.110592
 32 |  192 |  0.132192
 32 |  160 |  0.101120
 32 |  128 |  0.117664
 32 |  96 |  0.106496
 32 |  80 |  0.129024
 32 |  64 |  0.124928
 32 |  48 |  0.093184
 32 |  40 |  0.100352
 32 |  32 |  0.096256
 32 |  24 |  0.058144
 32 |  20 |  0.105472
 32 |  16 |  0.132896
 32 |  12 |  0.122624
 32 |  10 |  0.125760
 32 |  8 |  0.080832
 32 |  6 |  0.128896
 32 |  5 |  0.144256
 32 |  4 |  0.129856
