 32 |  16384 |  0.057344
 32 |  15872 |  0.124864
 32 |  15360 |  0.131232
 32 |  14848 |  0.077568
 32 |  14336 |  0.050176
 32 |  13824 |  0.063648
 32 |  13312 |  0.102144
 32 |  12800 |  0.129024
 32 |  12288 |  0.114624
 32 |  11776 |  0.096256
 32 |  11264 |  0.115712
 32 |  10752 |  0.156320
 32 |  10240 |  0.097152
 32 |  9728 |  0.053472
 32 |  9216 |  0.093152
 32 |  8704 |  0.119808
 32 |  8192 |  0.125088
 32 |  7680 |  0.062016
 32 |  7168 |  0.095136
 32 |  6656 |  0.088992
 32 |  6144 |  0.127840
 32 |  5632 |  0.123904
 32 |  5120 |  0.104480
 32 |  4608 |  0.105472
 32 |  4096 |  0.117024
 32 |  3584 |  0.103456
 32 |  3072 |  0.105344
 32 |  2560 |  0.103392
 32 |  2048 |  0.111680
 32 |  1536 |  0.072704
 32 |  1280 |  0.139264
 32 |  1024 |  0.091872
 32 |  768 |  0.114688
 32 |  640 |  0.101376
 32 |  512 |  0.110720
 32 |  384 |  0.101120
 32 |  320 |  0.094208
 32 |  256 |  0.108928
 32 |  192 |  0.115712
 32 |  160 |  0.135168
 32 |  128 |  0.109184
 32 |  96 |  0.093216
 32 |  80 |  0.054272
 32 |  64 |  0.109664
 32 |  48 |  0.121856
 32 |  40 |  0.075904
 32 |  32 |  0.121856
 32 |  24 |  0.097216
 32 |  20 |  0.133056
 32 |  16 |  0.091136
 32 |  12 |  0.122880
 32 |  10 |  0.111488
 32 |  8 |  0.174080
 32 |  6 |  0.095808
 32 |  5 |  0.100640
 32 |  4 |  0.084320
