num_tree | num_queries | time_taken
 128 |  7936 |  0.086816
 128 |  7680 |  0.114688
 128 |  7424 |  0.073216
 128 |  7168 |  0.074432
 128 |  6912 |  0.080768
 128 |  6656 |  0.077888
 128 |  6400 |  0.113376
 128 |  6144 |  0.079808
 128 |  5888 |  0.083968
 128 |  5632 |  0.076224
 128 |  5376 |  0.076128
 128 |  5120 |  0.082944
 128 |  4864 |  0.104160
 128 |  4608 |  0.088064
 128 |  4352 |  0.065984
 128 |  4096 |  0.115712
 128 |  3840 |  0.074688
 128 |  3584 |  0.137216
 128 |  3328 |  0.069792
 128 |  3072 |  0.075616
 128 |  2816 |  0.074752
 128 |  2560 |  0.076864
 128 |  2304 |  0.070048
 128 |  2048 |  0.104480
 128 |  1792 |  0.104640
 128 |  1536 |  0.075744
 128 |  1280 |  0.081696
 128 |  1024 |  0.088864
 128 |  768 |  0.073472
 128 |  512 |  0.102400
 128 |  256 |  0.121600
