num_tree | num_queries | time_taken
 16 |  8160 |  0.106496
 16 |  8128 |  0.081824
 16 |  8096 |  0.078528
 16 |  8064 |  0.088256
 16 |  8032 |  0.083968
 16 |  8000 |  0.105888
 16 |  7968 |  0.120064
 16 |  7936 |  0.097280
 16 |  7904 |  0.109568
 16 |  7872 |  0.070432
 16 |  7840 |  0.106976
 16 |  7808 |  0.071392
 16 |  7776 |  0.115872
 16 |  7744 |  0.097312
 16 |  7712 |  0.105472
 16 |  7680 |  0.128160
 16 |  7648 |  0.068768
 16 |  7616 |  0.133952
 16 |  7584 |  0.139264
 16 |  7552 |  0.105792
 16 |  7520 |  0.090112
 16 |  7488 |  0.126624
 16 |  7456 |  0.114688
 16 |  7424 |  0.090112
 16 |  7392 |  0.116736
 16 |  7360 |  0.103424
 16 |  7328 |  0.120672
 16 |  7296 |  0.129024
 16 |  7264 |  0.099328
 16 |  7232 |  0.120832
 16 |  7200 |  0.062464
 16 |  7168 |  0.111872
 16 |  7136 |  0.132800
 16 |  7104 |  0.075776
 16 |  7072 |  0.091936
 16 |  7040 |  0.061312
 16 |  7008 |  0.064576
 16 |  6976 |  0.130048
 16 |  6944 |  0.088064
 16 |  6912 |  0.070976
 16 |  6880 |  0.057344
 16 |  6848 |  0.109152
 16 |  6816 |  0.089088
 16 |  6784 |  0.091136
 16 |  6752 |  0.114848
 16 |  6720 |  0.108864
 16 |  6688 |  0.152416
 16 |  6656 |  0.078016
 16 |  6624 |  0.083424
 16 |  6592 |  0.103680
 16 |  6560 |  0.148416
 16 |  6528 |  0.076992
 16 |  6496 |  0.115520
 16 |  6464 |  0.067712
 16 |  6432 |  0.092672
 16 |  6400 |  0.106304
 16 |  6368 |  0.082592
 16 |  6336 |  0.131072
 16 |  6304 |  0.109440
 16 |  6272 |  0.104448
 16 |  6240 |  0.103488
 16 |  6208 |  0.148896
 16 |  6176 |  0.091360
 16 |  6144 |  0.138080
 16 |  6112 |  0.153248
 16 |  6080 |  0.176192
 16 |  6048 |  0.128640
