num_tree | num_queries | time_taken
 4 |  14816 |  0.105472
 4 |  14808 |  0.146496
 4 |  14800 |  0.147456
 4 |  14792 |  0.134144
 4 |  14784 |  0.100352
 4 |  14776 |  0.091136
 4 |  14768 |  0.070880
 4 |  14760 |  0.150016
 4 |  14752 |  0.133952
 4 |  14744 |  0.095232
 4 |  14736 |  0.067040
 4 |  14728 |  0.062464
 4 |  14720 |  0.066752
 4 |  14712 |  0.078848
 4 |  14704 |  0.066752
 4 |  14696 |  0.045888
 4 |  14688 |  0.058144
 4 |  14680 |  0.099872
 4 |  14672 |  0.079872
 4 |  14664 |  0.092032
 4 |  14656 |  0.059776
 4 |  14648 |  0.128000
 4 |  14640 |  0.111616
 4 |  14632 |  0.105472
 4 |  14624 |  0.088576
 4 |  14616 |  0.117664
 4 |  14608 |  0.101376
 4 |  14600 |  0.111968
 4 |  14592 |  0.091328
 4 |  14584 |  0.074752
 4 |  14576 |  0.064608
 4 |  14568 |  0.086976
 4 |  14560 |  0.107520
 4 |  14552 |  0.096160
 4 |  14544 |  0.098304
 4 |  14536 |  0.066784
 4 |  14528 |  0.050144
 4 |  14520 |  0.066560
 4 |  14512 |  0.059200
 4 |  14504 |  0.078272
 4 |  14496 |  0.060416
 4 |  14488 |  0.102048
 4 |  14480 |  0.135904
 4 |  14472 |  0.080928
 4 |  14464 |  0.096480
 4 |  14456 |  0.158272
 4 |  14448 |  0.088768
 4 |  14440 |  0.102144
 4 |  14432 |  0.148480
 4 |  14424 |  0.103360
 4 |  14416 |  0.129120
 4 |  14408 |  0.125952
 4 |  14400 |  0.222400
 4 |  14392 |  0.092704
 4 |  14384 |  0.097856
 4 |  14376 |  0.075648
 4 |  14368 |  0.089952
 4 |  14360 |  0.072704
 4 |  14352 |  0.091168
 4 |  14344 |  0.143168
 4 |  14336 |  0.093184
 4 |  14328 |  0.101152
 4 |  14320 |  0.139136
 4 |  14312 |  0.086016
 4 |  14304 |  0.066272
 4 |  14296 |  0.087872
 4 |  14288 |  0.083968
 4 |  14280 |  0.099168
 4 |  14272 |  0.086016
 4 |  14264 |  0.137600
 4 |  14256 |  0.124928
 4 |  14248 |  0.069952
 4 |  14240 |  0.161056
 4 |  14232 |  0.087136
 4 |  14224 |  0.081920
 4 |  14216 |  0.247648
 4 |  14208 |  0.089088
 4 |  14200 |  0.078816
 4 |  14192 |  0.107840
 4 |  14184 |  0.112032
 4 |  14176 |  0.078848
 4 |  14168 |  0.070656
 4 |  14160 |  0.111296
 4 |  14152 |  0.088192
 4 |  14144 |  0.089088
 4 |  14136 |  0.074112
 4 |  14128 |  0.171008
 4 |  14120 |  0.119936
 4 |  14112 |  0.111584
 4 |  14104 |  0.174240
 4 |  14096 |  0.154624
 4 |  14088 |  0.076416
 4 |  14080 |  0.068608
 4 |  14072 |  0.190368
 4 |  14064 |  0.071232
 4 |  14056 |  0.118624
 4 |  14048 |  0.071008
 4 |  14040 |  0.100544
 4 |  14032 |  0.134144
 4 |  14024 |  0.130080
 4 |  14016 |  0.073792
 4 |  14008 |  0.161792
 4 |  14000 |  0.108576
 4 |  13992 |  0.122720
 4 |  13984 |  0.052224
 4 |  13976 |  0.083840
 4 |  13968 |  0.064672
 4 |  13960 |  0.090464
 4 |  13952 |  0.052352
 4 |  13944 |  0.079872
 4 |  13936 |  0.056448
 4 |  13928 |  0.139264
 4 |  13920 |  0.080832
 4 |  13912 |  0.102368
 4 |  13904 |  0.075808
 4 |  13896 |  0.089120
 4 |  13888 |  0.087456
 4 |  13880 |  0.073696
 4 |  13872 |  0.146080
 4 |  13864 |  0.083232
 4 |  13856 |  0.119808
 4 |  13848 |  0.153024
 4 |  13840 |  0.060352
 4 |  13832 |  0.118944
 4 |  13824 |  0.122880
 4 |  13816 |  0.106784
 4 |  13808 |  0.098944
 4 |  13800 |  0.120640
 4 |  13792 |  0.132096
 4 |  13784 |  0.097216
 4 |  13776 |  0.072928
 4 |  13768 |  0.193536
 4 |  13760 |  0.085184
 4 |  13752 |  0.131200
 4 |  13744 |  0.116416
 4 |  13736 |  0.056480
 4 |  13728 |  0.059648
 4 |  13720 |  0.103776
 4 |  13712 |  0.098976
 4 |  13704 |  0.110528
 4 |  13696 |  0.065536
 4 |  13688 |  0.111936
 4 |  13680 |  0.091616
 4 |  13672 |  0.104448
 4 |  13664 |  0.174720
 4 |  13656 |  0.080640
 4 |  13648 |  0.108736
 4 |  13640 |  0.103360
 4 |  13632 |  0.097984
 4 |  13624 |  0.096256
 4 |  13616 |  0.138208
 4 |  13608 |  0.106752
 4 |  13600 |  0.067424
 4 |  13592 |  0.137056
 4 |  13584 |  0.118784
 4 |  13576 |  0.128000
 4 |  13568 |  0.121088
 4 |  13560 |  0.074112
 4 |  13552 |  0.054272
 4 |  13544 |  0.079968
 4 |  13536 |  0.100352
 4 |  13528 |  0.069856
 4 |  13520 |  0.154368
 4 |  13512 |  0.073824
 4 |  13504 |  0.078656
 4 |  13496 |  0.123904
 4 |  13488 |  0.144992
 4 |  13480 |  0.103840
 4 |  13472 |  0.127680
 4 |  13464 |  0.121856
 4 |  13456 |  0.126784
 4 |  13448 |  0.107200
 4 |  13440 |  0.082816
 4 |  13432 |  0.115360
 4 |  13424 |  0.090656
 4 |  13416 |  0.098304
