num_tree | num_queries | time_taken
 8 |  8176 |  0.062496
 8 |  8160 |  0.099648
 8 |  8144 |  0.078848
 8 |  8128 |  0.094208
 8 |  8112 |  0.084704
 8 |  8096 |  0.127200
 8 |  8080 |  0.084480
 8 |  8064 |  0.095296
 8 |  8048 |  0.119808
 8 |  8032 |  0.072096
 8 |  8016 |  0.114688
 8 |  8000 |  0.083968
 8 |  7984 |  0.061440
 8 |  7968 |  0.068480
 8 |  7952 |  0.111424
 8 |  7936 |  0.107520
 8 |  7920 |  0.110240
 8 |  7904 |  0.073120
 8 |  7888 |  0.132096
 8 |  7872 |  0.097472
 8 |  7856 |  0.085504
 8 |  7840 |  0.089600
 8 |  7824 |  0.144384
 8 |  7808 |  0.088288
 8 |  7792 |  0.092160
 8 |  7776 |  0.103360
 8 |  7760 |  0.083008
 8 |  7744 |  0.099328
 8 |  7728 |  0.107552
 8 |  7712 |  0.099712
 8 |  7696 |  0.120736
 8 |  7680 |  0.113472
 8 |  7664 |  0.077824
 8 |  7648 |  0.126208
 8 |  7632 |  0.114848
 8 |  7616 |  0.139264
 8 |  7600 |  0.067872
 8 |  7584 |  0.098304
 8 |  7568 |  0.117696
 8 |  7552 |  0.076480
 8 |  7536 |  0.074752
 8 |  7520 |  0.119808
 8 |  7504 |  0.111712
 8 |  7488 |  0.108544
 8 |  7472 |  0.123168
 8 |  7456 |  0.098048
 8 |  7440 |  0.143520
 8 |  7424 |  0.076800
 8 |  7408 |  0.071072
 8 |  7392 |  0.098304
 8 |  7376 |  0.107392
 8 |  7360 |  0.109728
 8 |  7344 |  0.119808
 8 |  7328 |  0.131104
 8 |  7312 |  0.082944
 8 |  7296 |  0.107552
 8 |  7280 |  0.120352
 8 |  7264 |  0.106496
 8 |  7248 |  0.078848
 8 |  7232 |  0.065408
 8 |  7216 |  0.098304
 8 |  7200 |  0.071520
 8 |  7184 |  0.069632
 8 |  7168 |  0.083968
 8 |  7152 |  0.113856
 8 |  7136 |  0.104448
 8 |  7120 |  0.100032
 8 |  7104 |  0.112640
 8 |  7088 |  0.071008
 8 |  7072 |  0.105440
 8 |  7056 |  0.101216
 8 |  7040 |  0.060416
 8 |  7024 |  0.104448
 8 |  7008 |  0.074016
 8 |  6992 |  0.109248
 8 |  6976 |  0.125248
 8 |  6960 |  0.110496
 8 |  6944 |  0.119392
 8 |  6928 |  0.062912
 8 |  6912 |  0.116032
 8 |  6896 |  0.083744
 8 |  6880 |  0.101312
 8 |  6864 |  0.175488
 8 |  6848 |  0.103008
 8 |  6832 |  0.063488
 8 |  6816 |  0.084960
 8 |  6800 |  0.114496
 8 |  6784 |  0.091136
 8 |  6768 |  0.102400
 8 |  6752 |  0.079072
 8 |  6736 |  0.095008
 8 |  6720 |  0.094752
 8 |  6704 |  0.111584
 8 |  6688 |  0.090112
 8 |  6672 |  0.066560
 8 |  6656 |  0.095232
 8 |  6640 |  0.082176
 8 |  6624 |  0.140288
 8 |  6608 |  0.152544
 8 |  6592 |  0.062432
 8 |  6576 |  0.128160
 8 |  6560 |  0.101504
 8 |  6544 |  0.107168
 8 |  6528 |  0.084832
 8 |  6512 |  0.158912
 8 |  6496 |  0.134112
 8 |  6480 |  0.120640
 8 |  6464 |  0.085632
 8 |  6448 |  0.081056
 8 |  6432 |  0.121888
 8 |  6416 |  0.069632
 8 |  6400 |  0.122880
 8 |  6384 |  0.112448
 8 |  6368 |  0.064864
 8 |  6352 |  0.117792
 8 |  6336 |  0.090656
 8 |  6320 |  0.103584
 8 |  6304 |  0.112800
 8 |  6288 |  0.094496
 8 |  6272 |  0.115136
 8 |  6256 |  0.094976
 8 |  6240 |  0.077472
 8 |  6224 |  0.128672
 8 |  6208 |  0.102400
 8 |  6192 |  0.066400
 8 |  6176 |  0.137888
 8 |  6160 |  0.110336
 8 |  6144 |  0.084896
 8 |  6128 |  0.077952
 8 |  6112 |  0.098592
 8 |  6096 |  0.103392
 8 |  6080 |  0.107712
 8 |  6064 |  0.145344
 8 |  6048 |  0.059392
 8 |  6032 |  0.141600
 8 |  6016 |  0.132096
 8 |  6000 |  0.087840
 8 |  5984 |  0.070656
 8 |  5968 |  0.072352
 8 |  5952 |  0.107520
 8 |  5936 |  0.061440
 8 |  5920 |  0.106752
 8 |  5904 |  0.091136
 8 |  5888 |  0.140288
 8 |  5872 |  0.106944
 8 |  5856 |  0.116736
 8 |  5840 |  0.123872
 8 |  5824 |  0.061888
 8 |  5808 |  0.098592
 8 |  5792 |  0.100576
 8 |  5776 |  0.094208
 8 |  5760 |  0.085920
 8 |  5744 |  0.085024
 8 |  5728 |  0.103424
 8 |  5712 |  0.122688
 8 |  5696 |  0.107520
 8 |  5680 |  0.082208
 8 |  5664 |  0.161792
 8 |  5648 |  0.154976
 8 |  5632 |  0.171808
 8 |  5616 |  0.157696
 8 |  5600 |  0.129024
 8 |  5584 |  0.113536
