num_tree | num_queries | time_taken
 64 |  7936 |  0.077536
 64 |  7680 |  0.076224
 64 |  7424 |  0.078400
 64 |  7168 |  0.104448
 64 |  6912 |  0.069888
 64 |  6656 |  0.116416
 64 |  6400 |  0.072704
 64 |  6144 |  0.154688
 64 |  5888 |  0.069312
 64 |  5632 |  0.073632
 64 |  5376 |  0.079872
 64 |  5120 |  0.080224
 64 |  4864 |  0.078016
 64 |  4608 |  0.063584
 64 |  4352 |  0.074816
 64 |  4096 |  0.072544
 64 |  3840 |  0.126816
 64 |  3584 |  0.068480
 64 |  3328 |  0.093184
 64 |  3072 |  0.068960
 64 |  2816 |  0.082944
 64 |  2560 |  0.089152
 64 |  2304 |  0.359424
 64 |  2048 |  0.174464
 64 |  1792 |  0.072096
 64 |  1536 |  0.231424
 64 |  1280 |  0.128000
 64 |  1024 |  0.080896
 64 |  768 |  0.094272
 64 |  512 |  0.084992
 64 |  256 |  0.076768
