num_tree | num_queries | time_taken
 2 |  8184 |  0.111776
 2 |  8176 |  0.096032
 2 |  8168 |  0.064256
 2 |  8160 |  0.065408
 2 |  8152 |  0.168256
 2 |  8144 |  0.111616
 2 |  8136 |  0.113568
 2 |  8128 |  0.131488
 2 |  8120 |  0.126976
 2 |  8112 |  0.120160
 2 |  8104 |  0.217280
 2 |  8096 |  0.122880
 2 |  8088 |  0.053248
 2 |  8080 |  0.110592
 2 |  8072 |  0.137120
 2 |  8064 |  0.115552
 2 |  8056 |  0.082016
 2 |  8048 |  0.142656
 2 |  8040 |  0.106368
 2 |  8032 |  0.113856
 2 |  8024 |  0.105984
 2 |  8016 |  0.104448
 2 |  8008 |  0.074208
 2 |  8000 |  0.070656
 2 |  7992 |  0.096512
 2 |  7984 |  0.167616
 2 |  7976 |  0.095552
 2 |  7968 |  0.092736
 2 |  7960 |  0.109120
 2 |  7952 |  0.119808
 2 |  7944 |  0.109632
 2 |  7936 |  0.118944
 2 |  7928 |  0.092256
 2 |  7920 |  0.115712
 2 |  7912 |  0.103200
 2 |  7904 |  0.053248
 2 |  7896 |  0.094592
 2 |  7888 |  0.135168
 2 |  7880 |  0.055136
 2 |  7872 |  0.135552
 2 |  7864 |  0.095232
 2 |  7856 |  0.109312
 2 |  7848 |  0.110592
 2 |  7840 |  0.060416
 2 |  7832 |  0.119776
 2 |  7824 |  0.100352
 2 |  7816 |  0.132224
 2 |  7808 |  0.148800
 2 |  7800 |  0.096256
 2 |  7792 |  0.095872
 2 |  7784 |  0.103424
 2 |  7776 |  0.072704
 2 |  7768 |  0.071872
 2 |  7760 |  0.138112
 2 |  7752 |  0.058528
 2 |  7744 |  0.136320
 2 |  7736 |  0.094912
 2 |  7728 |  0.084992
 2 |  7720 |  0.126144
 2 |  7712 |  0.087040
 2 |  7704 |  0.065536
 2 |  7696 |  0.159232
 2 |  7688 |  0.101952
 2 |  7680 |  0.101344
 2 |  7672 |  0.064864
 2 |  7664 |  0.148352
 2 |  7656 |  0.077472
 2 |  7648 |  0.122880
 2 |  7640 |  0.097280
 2 |  7632 |  0.117568
 2 |  7624 |  0.123904
 2 |  7616 |  0.107040
 2 |  7608 |  0.105440
 2 |  7600 |  0.072576
 2 |  7592 |  0.139392
 2 |  7584 |  0.093440
 2 |  7576 |  0.061248
 2 |  7568 |  0.096480
 2 |  7560 |  0.098528
 2 |  7552 |  0.077376
 2 |  7544 |  0.099328
 2 |  7536 |  0.087040
 2 |  7528 |  0.067904
 2 |  7520 |  0.094816
 2 |  7512 |  0.092896
 2 |  7504 |  0.106560
 2 |  7496 |  0.085728
 2 |  7488 |  0.107712
 2 |  7480 |  0.084960
 2 |  7472 |  0.088864
 2 |  7464 |  0.116704
 2 |  7456 |  0.104960
 2 |  7448 |  0.231040
 2 |  7440 |  0.104448
 2 |  7432 |  0.139264
 2 |  7424 |  0.119456
 2 |  7416 |  0.099328
 2 |  7408 |  0.064512
 2 |  7400 |  0.113664
 2 |  7392 |  0.101536
 2 |  7384 |  0.094272
 2 |  7376 |  0.172864
 2 |  7368 |  0.120096
 2 |  7360 |  0.085984
 2 |  7352 |  0.109280
 2 |  7344 |  0.092896
 2 |  7336 |  0.104448
 2 |  7328 |  0.079968
 2 |  7320 |  0.066560
 2 |  7312 |  0.055904
 2 |  7304 |  0.083200
 2 |  7296 |  0.061600
 2 |  7288 |  0.063648
 2 |  7280 |  0.117664
 2 |  7272 |  0.192064
 2 |  7264 |  0.079904
 2 |  7256 |  0.083008
 2 |  7248 |  0.080896
 2 |  7240 |  0.065536
 2 |  7232 |  0.107456
 2 |  7224 |  0.059936
 2 |  7216 |  0.102656
 2 |  7208 |  0.106496
 2 |  7200 |  0.103808
 2 |  7192 |  0.079872
 2 |  7184 |  0.123488
 2 |  7176 |  0.095072
 2 |  7168 |  0.124928
 2 |  7160 |  0.076800
 2 |  7152 |  0.088064
 2 |  7144 |  0.114432
 2 |  7136 |  0.075680
 2 |  7128 |  0.073728
 2 |  7120 |  0.079104
 2 |  7112 |  0.107328
 2 |  7104 |  0.111904
 2 |  7096 |  0.133952
 2 |  7088 |  0.141376
 2 |  7080 |  0.103424
 2 |  7072 |  0.099712
 2 |  7064 |  0.120000
 2 |  7056 |  0.143360
 2 |  7048 |  0.099232
 2 |  7040 |  0.093664
 2 |  7032 |  0.102272
 2 |  7024 |  0.102272
 2 |  7016 |  0.072992
 2 |  7008 |  0.146784
 2 |  7000 |  0.103840
 2 |  6992 |  0.098272
 2 |  6984 |  0.093440
 2 |  6976 |  0.093184
 2 |  6968 |  0.069888
 2 |  6960 |  0.102784
 2 |  6952 |  0.098976
 2 |  6944 |  0.063488
 2 |  6936 |  0.134720
 2 |  6928 |  0.095808
 2 |  6920 |  0.089056
 2 |  6912 |  0.051200
 2 |  6904 |  0.121152
 2 |  6896 |  0.134240
 2 |  6888 |  0.095232
 2 |  6880 |  0.130048
 2 |  6872 |  0.117760
 2 |  6864 |  0.082912
 2 |  6856 |  0.114592
 2 |  6848 |  0.093184
 2 |  6840 |  0.109632
 2 |  6832 |  0.082720
 2 |  6824 |  0.093696
 2 |  6816 |  0.116608
 2 |  6808 |  0.109280
 2 |  6800 |  0.098560
 2 |  6792 |  0.120736
 2 |  6784 |  0.087040
 2 |  6776 |  0.076576
 2 |  6768 |  0.104448
 2 |  6760 |  0.086016
 2 |  6752 |  0.057888
 2 |  6744 |  0.150528
 2 |  6736 |  0.086016
 2 |  6728 |  0.112928
 2 |  6720 |  0.073760
 2 |  6712 |  0.113504
 2 |  6704 |  0.089312
 2 |  6696 |  0.122880
 2 |  6688 |  0.089088
 2 |  6680 |  0.085184
 2 |  6672 |  0.187424
 2 |  6664 |  0.083680
 2 |  6656 |  0.109088
 2 |  6648 |  0.101248
 2 |  6640 |  0.133120
 2 |  6632 |  0.063584
 2 |  6624 |  0.134240
 2 |  6616 |  0.107872
 2 |  6608 |  0.104384
 2 |  6600 |  0.095232
 2 |  6592 |  0.113664
 2 |  6584 |  0.087840
 2 |  6576 |  0.128064
 2 |  6568 |  0.096064
 2 |  6560 |  0.073088
 2 |  6552 |  0.089120
 2 |  6544 |  0.130432
 2 |  6536 |  0.106304
 2 |  6528 |  0.132928
 2 |  6520 |  0.081440
 2 |  6512 |  0.169504
 2 |  6504 |  0.110432
 2 |  6496 |  0.106208
 2 |  6488 |  0.112960
 2 |  6480 |  0.143360
 2 |  6472 |  0.113664
 2 |  6464 |  0.098400
 2 |  6456 |  0.081888
 2 |  6448 |  0.094368
 2 |  6440 |  0.092160
 2 |  6432 |  0.126976
 2 |  6424 |  0.145312
 2 |  6416 |  0.112544
 2 |  6408 |  0.083840
 2 |  6400 |  0.128768
 2 |  6392 |  0.074048
 2 |  6384 |  0.128864
 2 |  6376 |  0.144416
 2 |  6368 |  0.105824
 2 |  6360 |  0.115072
 2 |  6352 |  0.087040
 2 |  6344 |  0.095232
 2 |  6336 |  0.099328
 2 |  6328 |  0.099456
 2 |  6320 |  0.148480
 2 |  6312 |  0.133280
 2 |  6304 |  0.070528
 2 |  6296 |  0.154656
 2 |  6288 |  0.099072
 2 |  6280 |  0.092160
 2 |  6272 |  0.078336
 2 |  6264 |  0.082944
 2 |  6256 |  0.097760
 2 |  6248 |  0.066592
 2 |  6240 |  0.132000
 2 |  6232 |  0.122304
 2 |  6224 |  0.075776
 2 |  6216 |  0.110656
 2 |  6208 |  0.073216
 2 |  6200 |  0.109568
 2 |  6192 |  0.111232
 2 |  6184 |  0.104960
 2 |  6176 |  0.131072
 2 |  6168 |  0.110336
 2 |  6160 |  0.125088
 2 |  6152 |  0.136096
 2 |  6144 |  0.088672
 2 |  6136 |  0.107520
 2 |  6128 |  0.106304
 2 |  6120 |  0.094432
 2 |  6112 |  0.069856
 2 |  6104 |  0.124896
 2 |  6096 |  0.109760
 2 |  6088 |  0.074528
 2 |  6080 |  0.099584
 2 |  6072 |  0.116864
 2 |  6064 |  0.095232
 2 |  6056 |  0.070592
 2 |  6048 |  0.093184
 2 |  6040 |  0.067232
 2 |  6032 |  0.077856
 2 |  6024 |  0.093440
 2 |  6016 |  0.148096
 2 |  6008 |  0.098688
 2 |  6000 |  0.071840
 2 |  5992 |  0.077824
 2 |  5984 |  0.103648
 2 |  5976 |  0.108544
 2 |  5968 |  0.082784
 2 |  5960 |  0.073504
 2 |  5952 |  0.076128
 2 |  5944 |  0.111648
 2 |  5936 |  0.076064
 2 |  5928 |  0.094624
 2 |  5920 |  0.136864
 2 |  5912 |  0.104448
 2 |  5904 |  0.137216
 2 |  5896 |  0.059424
 2 |  5888 |  0.130912
 2 |  5880 |  0.172736
 2 |  5872 |  0.113216
 2 |  5864 |  0.096256
 2 |  5856 |  0.083008
 2 |  5848 |  0.142304
 2 |  5840 |  0.117760
 2 |  5832 |  0.097280
 2 |  5824 |  0.102400
 2 |  5816 |  0.103424
 2 |  5808 |  0.100608
 2 |  5800 |  0.093184
 2 |  5792 |  0.078848
 2 |  5784 |  0.105792
 2 |  5776 |  0.114560
 2 |  5768 |  0.131040
 2 |  5760 |  0.133120
 2 |  5752 |  0.092256
 2 |  5744 |  0.107488
 2 |  5736 |  0.114592
 2 |  5728 |  0.116352
 2 |  5720 |  0.084352
 2 |  5712 |  0.092960
 2 |  5704 |  0.126240
 2 |  5696 |  0.157600
 2 |  5688 |  0.086944
 2 |  5680 |  0.137216
 2 |  5672 |  0.092160
 2 |  5664 |  0.101376
 2 |  5656 |  0.109568
 2 |  5648 |  0.126944
 2 |  5640 |  0.103392
 2 |  5632 |  0.108544
 2 |  5624 |  0.114784
 2 |  5616 |  0.100352
 2 |  5608 |  0.096256
 2 |  5600 |  0.102400
 2 |  5592 |  0.105056
 2 |  5584 |  0.145248
 2 |  5576 |  0.081728
 2 |  5568 |  0.109568
 2 |  5560 |  0.153600
 2 |  5552 |  0.097312
 2 |  5544 |  0.098752
 2 |  5536 |  0.114432
 2 |  5528 |  0.112640
 2 |  5520 |  0.080896
 2 |  5512 |  0.091136
 2 |  5504 |  0.122592
 2 |  5496 |  0.063488
 2 |  5488 |  0.162976
 2 |  5480 |  0.113024
 2 |  5472 |  0.078336
 2 |  5464 |  0.146208
 2 |  5456 |  0.133920
 2 |  5448 |  0.075168
 2 |  5440 |  0.149504
 2 |  5432 |  0.100352
 2 |  5424 |  0.122464
 2 |  5416 |  0.068608
 2 |  5408 |  0.118784
 2 |  5400 |  0.113664
 2 |  5392 |  0.128960
 2 |  5384 |  0.110496
 2 |  5376 |  0.066560
 2 |  5368 |  0.142336
 2 |  5360 |  0.111616
 2 |  5352 |  0.115744
 2 |  5344 |  0.116736
 2 |  5336 |  0.125696
 2 |  5328 |  0.093280
 2 |  5320 |  0.058368
 2 |  5312 |  0.094208
 2 |  5304 |  0.175488
 2 |  5296 |  0.194656
 2 |  5288 |  0.076800
 2 |  5280 |  0.106720
 2 |  5272 |  0.130048
 2 |  5264 |  0.099296
 2 |  5256 |  0.102400
 2 |  5248 |  0.126976
 2 |  5240 |  0.138176
 2 |  5232 |  0.096256
 2 |  5224 |  0.160768
 2 |  5216 |  0.107520
 2 |  5208 |  0.099968
 2 |  5200 |  0.121856
 2 |  5192 |  0.144000
 2 |  5184 |  0.107520
 2 |  5176 |  0.114688
 2 |  5168 |  0.097280
 2 |  5160 |  0.080544
 2 |  5152 |  0.089088
 2 |  5144 |  0.112384
 2 |  5136 |  0.112544
 2 |  5128 |  0.082912
 2 |  5120 |  0.107328
 2 |  5112 |  0.096256
 2 |  5104 |  0.154976
 2 |  5096 |  0.145408
 2 |  5088 |  0.103424
 2 |  5080 |  0.099328
 2 |  5072 |  0.090304
 2 |  5064 |  0.093184
 2 |  5056 |  0.065728
 2 |  5048 |  0.087712
 2 |  5040 |  0.142336
 2 |  5032 |  0.112640
 2 |  5024 |  0.131040
