num_tree | num_queries | time_taken
 8 |  8160 |  0.065600
 8 |  8128 |  0.079872
 8 |  8096 |  0.105856
 8 |  8064 |  0.103168
 8 |  8032 |  0.099328
 8 |  8000 |  0.072448
 8 |  7968 |  0.087488
 8 |  7936 |  0.122144
 8 |  7904 |  0.120160
 8 |  7872 |  0.096224
 8 |  7840 |  0.106240
 8 |  7808 |  0.059200
 8 |  7776 |  0.078560
 8 |  7744 |  0.125088
 8 |  7712 |  0.103424
 8 |  7680 |  0.112960
 8 |  7648 |  0.065376
 8 |  7616 |  0.067840
 8 |  7584 |  0.127584
 8 |  7552 |  0.071680
 8 |  7520 |  0.079328
 8 |  7488 |  0.080416
 8 |  7456 |  0.064480
 8 |  7424 |  0.090112
 8 |  7392 |  0.069632
 8 |  7360 |  0.061408
 8 |  7328 |  0.084992
 8 |  7296 |  0.062464
 8 |  7264 |  0.071520
 8 |  7232 |  0.180032
 8 |  7200 |  0.076032
 8 |  7168 |  0.113408
 8 |  7136 |  0.131008
 8 |  7104 |  0.097280
 8 |  7072 |  0.069632
 8 |  7040 |  0.065568
 8 |  7008 |  0.073248
 8 |  6976 |  0.108544
 8 |  6944 |  0.147136
 8 |  6912 |  0.078752
 8 |  6880 |  0.105504
 8 |  6848 |  0.066912
 8 |  6816 |  0.065248
 8 |  6784 |  0.102400
 8 |  6752 |  0.063488
 8 |  6720 |  0.138880
 8 |  6688 |  0.076256
 8 |  6656 |  0.071040
 8 |  6624 |  0.115712
 8 |  6592 |  0.071680
 8 |  6560 |  0.102080
 8 |  6528 |  0.090208
 8 |  6496 |  0.067648
 8 |  6464 |  0.059520
 8 |  6432 |  0.078400
 8 |  6400 |  0.060480
 8 |  6368 |  0.110720
 8 |  6336 |  0.091808
 8 |  6304 |  0.072704
 8 |  6272 |  0.084992
 8 |  6240 |  0.089280
 8 |  6208 |  0.100576
 8 |  6176 |  0.079008
 8 |  6144 |  0.067424
 8 |  6112 |  0.103744
 8 |  6080 |  0.072224
 8 |  6048 |  0.074336
 8 |  6016 |  0.086080
 8 |  5984 |  0.071712
 8 |  5952 |  0.134144
 8 |  5920 |  0.102336
 8 |  5888 |  0.120448
 8 |  5856 |  0.071680
 8 |  5824 |  0.079680
 8 |  5792 |  0.092288
 8 |  5760 |  0.115616
 8 |  5728 |  0.066016
 8 |  5696 |  0.108192
 8 |  5664 |  0.106144
 8 |  5632 |  0.069920
 8 |  5600 |  0.107392
 8 |  5568 |  0.184480
 8 |  5536 |  0.068608
 8 |  5504 |  0.080288
 8 |  5472 |  0.061504
 8 |  5440 |  0.074752
 8 |  5408 |  0.095392
 8 |  5376 |  0.133184
 8 |  5344 |  0.118432
 8 |  5312 |  0.078784
 8 |  5280 |  0.094112
 8 |  5248 |  0.092256
 8 |  5216 |  0.098688
 8 |  5184 |  0.059680
 8 |  5152 |  0.065440
 8 |  5120 |  0.106144
 8 |  5088 |  0.084256
 8 |  5056 |  0.099104
 8 |  5024 |  0.064512
 8 |  4992 |  0.110432
 8 |  4960 |  0.116320
 8 |  4928 |  0.080768
 8 |  4896 |  0.076576
 8 |  4864 |  0.104512
 8 |  4832 |  0.079840
 8 |  4800 |  0.097280
 8 |  4768 |  0.071648
 8 |  4736 |  0.082880
 8 |  4704 |  0.080192
 8 |  4672 |  0.090112
 8 |  4640 |  0.085280
 8 |  4608 |  0.093056
 8 |  4576 |  0.118176
 8 |  4544 |  0.124992
 8 |  4512 |  0.107040
 8 |  4480 |  0.161792
 8 |  4448 |  0.110592
 8 |  4416 |  0.092192
 8 |  4384 |  0.059744
 8 |  4352 |  0.094208
 8 |  4320 |  0.110592
 8 |  4288 |  0.123904
 8 |  4256 |  0.150464
 8 |  4224 |  0.101440
 8 |  4192 |  0.125888
 8 |  4160 |  0.101760
 8 |  4128 |  0.095424
 8 |  4096 |  0.059968
