./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,2,4096,9, 0.00,0.00,0.00, 42274.00, 42274, 42274, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,1,4096,9, 0.00,0.00,0.00, 84124.00, 84124, 84124, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,128,4096,9, 0.00,0.00,0.00, 56976.00, 56976, 56976, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,128,4096,9, 0.00,0.00,0.00, 4737.00, 4737, 4737, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,64,4096,9, 0.00,0.00,0.00, 4328.00, 4328, 4328, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,32,4096,9, 0.00,0.00,0.00, 4411.00, 4411, 4411, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,16,4096,9, 0.00,0.00,0.00, 13730.00, 13730, 13730, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,8,4096,9, 0.00,0.00,0.00, 11257.00, 11257, 11257, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,4,4096,9, 0.00,0.00,0.00, 21127.00, 21127, 21127, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,2,4096,9, 0.00,0.00,0.00, 42029.00, 42029, 42029, 0.00, 0.00, 
./knn,1 500000 500000 /home/min/a/hegden/ECE573/PointCorrInputs/mnist.txt ,   0,1,0,1,4096,9, 0.00,0.00,0.00, 83272.00, 83272, 83272, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,128,4096,9, 0.00,0.00,0.00, 58095.00, 58095, 58095, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,64,4096,9, 0.00,0.00,0.00, 58944.00, 58944, 58944, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,32,4096,9, 0.00,0.00,0.00, 86338.00, 86338, 86338, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,16,4096,9, 0.00,0.00,0.00, 175517.00, 175517, 175517, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,8,4096,9, 0.00,0.00,0.00, 146555.00, 146555, 146555, 0.00, 0.00, 
./knn,1 5000000 5000000 /home/min/a/hegden/ECE573/PointCorrInputs/VP10M_7D.txt ,   0,1,0,4,4096,9, 0.00,0.00,0.00, 301018.00, 301018, 301018, 0.00, 0.00, 
