 32 |  16384 |  0.869056
 32 |  4096 |  0.061152
 32 |  1024 |  0.127328
 32 |  256 |  0.058240
 32 |  64 |  0.070656
 32 |  16 |  0.132064
 32 |  4 |  0.084928
 32 |  16384 |  0.099328
 32 |  4096 |  0.065632
 32 |  1024 |  0.952768
 32 |  256 |  0.065120
 32 |  64 |  0.054272
 32 |  16 |  0.056736
 32 |  4 |  0.105824
 32 |  16384 |  0.097760
 32 |  4096 |  0.090400
 32 |  1024 |  0.069984
 32 |  256 |  0.074048
 32 |  64 |  0.056320
 32 |  16 |  0.057568
 32 |  4 |  0.089568
