 32 |  16384 |  0.093600
 32 |  15872 |  0.056320
 32 |  15360 |  0.074432
 32 |  14848 |  0.133440
 32 |  14336 |  0.117760
 32 |  13824 |  0.051200
 32 |  13312 |  0.135872
 32 |  12800 |  0.085248
 32 |  12288 |  0.073728
 32 |  11776 |  0.130400
 32 |  11264 |  0.097120
 32 |  10752 |  0.104448
 32 |  10240 |  0.122912
 32 |  9728 |  0.105248
 32 |  9216 |  0.103424
 32 |  8704 |  0.065984
 32 |  8192 |  0.082944
 32 |  7680 |  0.110592
 32 |  7168 |  0.081888
 32 |  6656 |  0.107552
 32 |  6144 |  0.139968
 32 |  5632 |  0.068800
 32 |  5120 |  0.148288
 32 |  4608 |  0.117760
 32 |  4096 |  0.089248
 32 |  3584 |  0.061408
 32 |  3072 |  0.202912
 32 |  2560 |  0.050080
 32 |  2048 |  0.133312
 32 |  1536 |  0.120832
 32 |  1280 |  0.099456
 32 |  1024 |  0.102176
 32 |  768 |  0.052320
 32 |  640 |  0.131328
 32 |  512 |  0.066816
 32 |  384 |  0.065536
 32 |  320 |  0.101376
 32 |  256 |  0.059392
 32 |  192 |  0.087040
 32 |  160 |  0.056320
 32 |  128 |  0.131968
 32 |  96 |  0.068928
 32 |  80 |  0.163008
 32 |  64 |  0.070944
 32 |  48 |  0.109568
 32 |  40 |  0.058880
 32 |  32 |  0.078112
 32 |  24 |  0.057504
 32 |  20 |  0.103968
 32 |  16 |  0.073792
 32 |  12 |  0.129856
 32 |  10 |  0.048736
 32 |  8 |  0.070944
 32 |  6 |  0.074112
 32 |  5 |  0.095936
 32 |  4 |  0.060512
