 32 |  16384 |  0.096000
 32 |  15872 |  0.046304
 32 |  15360 |  0.095232
 32 |  14848 |  0.111616
 32 |  14336 |  0.061440
 32 |  13824 |  0.054272
 32 |  13312 |  0.094368
 32 |  12800 |  0.140288
 32 |  12288 |  0.095072
 32 |  11776 |  0.096256
 32 |  11264 |  0.112640
 32 |  10752 |  0.114688
 32 |  10240 |  0.103424
 32 |  9728 |  0.124160
 32 |  9216 |  0.148800
 32 |  8704 |  0.110592
 32 |  8192 |  0.111680
 32 |  7680 |  0.137568
 32 |  7168 |  0.084032
 32 |  6656 |  0.112640
 32 |  6144 |  0.145696
 32 |  5632 |  0.098304
 32 |  5120 |  0.108544
 32 |  4608 |  0.091328
 32 |  4096 |  0.096768
 32 |  3584 |  0.055200
 32 |  3072 |  0.115840
 32 |  2560 |  0.079872
 32 |  2048 |  0.061440
 32 |  1536 |  0.195616
 32 |  1280 |  0.049888
 32 |  1024 |  0.092192
 32 |  768 |  0.104832
 32 |  640 |  0.061440
 32 |  512 |  0.132512
 32 |  384 |  0.118624
 32 |  320 |  0.105472
 32 |  256 |  0.066368
 32 |  192 |  0.101920
 32 |  160 |  0.068960
 32 |  128 |  0.110592
 32 |  96 |  0.063776
 32 |  80 |  0.152544
 32 |  64 |  0.058400
 32 |  48 |  0.088704
 32 |  40 |  0.068608
 32 |  32 |  0.134176
 32 |  24 |  0.131776
 32 |  20 |  0.091360
 32 |  16 |  0.068576
 32 |  12 |  0.064672
 32 |  10 |  0.090112
 32 |  8 |  0.207936
 32 |  6 |  0.117472
 32 |  5 |  0.056320
 32 |  4 |  0.049440
