 32 |  16384 |  0.083744
 32 |  15872 |  0.063744
 32 |  15360 |  0.108544
 32 |  14848 |  0.092160
 32 |  14336 |  0.099168
 32 |  13824 |  0.049984
 32 |  13312 |  0.071680
 32 |  12800 |  0.128000
 32 |  12288 |  0.092288
 32 |  11776 |  0.098112
 32 |  11264 |  0.120832
 32 |  10752 |  0.124000
 32 |  10240 |  0.094784
 32 |  9728 |  0.098304
 32 |  9216 |  0.086016
 32 |  8704 |  0.108352
 32 |  8192 |  0.109504
 32 |  7680 |  0.068512
 32 |  7168 |  0.176128
 32 |  6656 |  0.105216
 32 |  6144 |  0.099264
 32 |  5632 |  0.067232
 32 |  5120 |  0.099328
 32 |  4608 |  0.130528
 32 |  4096 |  0.153504
 32 |  3584 |  0.103488
 32 |  3072 |  0.117088
 32 |  2560 |  0.045888
 32 |  2048 |  0.130784
 32 |  1536 |  0.135168
 32 |  1280 |  0.129024
 32 |  1024 |  0.158752
 32 |  768 |  0.084000
 32 |  640 |  0.223232
 32 |  512 |  0.115552
 32 |  384 |  0.049152
 32 |  320 |  0.131392
 32 |  256 |  0.052224
 32 |  192 |  0.104416
 32 |  160 |  0.071680
 32 |  128 |  0.101184
 32 |  96 |  0.065440
 32 |  80 |  0.119744
 32 |  64 |  0.047136
 32 |  48 |  0.073376
 32 |  40 |  0.045088
 32 |  32 |  0.099008
 32 |  24 |  0.099584
 32 |  20 |  0.100064
 32 |  16 |  0.052288
 32 |  12 |  0.111520
 32 |  10 |  0.055008
 32 |  8 |  0.105248
 32 |  6 |  0.052224
 32 |  5 |  0.108544
 32 |  4 |  0.082688
