 32 |  16384 |  0.091264
 32 |  15872 |  0.072640
 32 |  15360 |  0.114272
 32 |  14848 |  0.114912
 32 |  14336 |  0.079296
 32 |  13824 |  0.133632
 32 |  13312 |  0.103136
 32 |  12800 |  0.094400
 32 |  12288 |  0.128032
 32 |  11776 |  0.090944
 32 |  11264 |  0.093184
 32 |  10752 |  0.102432
 32 |  10240 |  0.077824
 32 |  9728 |  0.126976
 32 |  9216 |  0.101152
 32 |  8704 |  0.100448
 32 |  8192 |  0.063840
 32 |  7680 |  0.126592
 32 |  7168 |  0.070944
 32 |  6656 |  0.117760
 32 |  6144 |  0.119840
 32 |  5632 |  0.125952
 32 |  5120 |  0.118976
 32 |  4608 |  0.069632
 32 |  4096 |  0.132736
 32 |  3584 |  0.059360
 32 |  3072 |  0.185600
 32 |  2560 |  0.072928
 32 |  2048 |  0.096320
 32 |  1536 |  0.110592
 32 |  1280 |  0.101472
 32 |  1024 |  0.112864
 32 |  768 |  0.046304
 32 |  640 |  0.079008
 32 |  512 |  0.064768
 32 |  384 |  0.102400
 32 |  320 |  0.097280
 32 |  256 |  0.068608
 32 |  192 |  0.100544
 32 |  160 |  0.083456
 32 |  128 |  0.123072
 32 |  96 |  0.123328
 32 |  80 |  0.117376
 32 |  64 |  0.062496
 32 |  48 |  0.083552
 32 |  40 |  0.061376
 32 |  32 |  0.095232
 32 |  24 |  0.056128
 32 |  20 |  0.117920
 32 |  16 |  0.149440
 32 |  12 |  0.087648
 32 |  10 |  0.124672
 32 |  8 |  0.054144
 32 |  6 |  0.072704
 32 |  5 |  0.087552
 32 |  4 |  0.065472
