 32 |  16384 |  0.076000
 32 |  15872 |  0.045856
 32 |  15360 |  0.145312
 32 |  14848 |  0.057376
 32 |  14336 |  0.136128
 32 |  13824 |  0.153984
 32 |  13312 |  0.051328
 32 |  12800 |  0.082368
 32 |  12288 |  0.120800
 32 |  11776 |  0.107520
 32 |  11264 |  0.066432
 32 |  10752 |  0.095136
 32 |  10240 |  0.099328
 32 |  9728 |  0.125280
 32 |  9216 |  0.083968
 32 |  8704 |  0.099328
 32 |  8192 |  0.054272
 32 |  7680 |  0.097280
 32 |  7168 |  0.056672
 32 |  6656 |  0.086240
 32 |  6144 |  0.097280
 32 |  5632 |  0.136896
 32 |  5120 |  0.096640
 32 |  4608 |  0.061024
 32 |  4096 |  0.121408
 32 |  3584 |  0.088928
 32 |  3072 |  0.138400
 32 |  2560 |  0.056128
 32 |  2048 |  0.113664
 32 |  1536 |  0.095776
 32 |  1280 |  0.053024
 32 |  1024 |  0.089504
 32 |  768 |  0.051040
 32 |  640 |  0.109504
 32 |  512 |  0.106464
 32 |  384 |  0.100480
 32 |  320 |  0.107712
 32 |  256 |  0.117952
 32 |  192 |  0.112640
 32 |  160 |  0.064512
 32 |  128 |  0.128000
 32 |  96 |  0.080896
 32 |  80 |  0.054720
 32 |  64 |  0.078816
 32 |  48 |  0.086304
 32 |  40 |  0.066560
 32 |  32 |  0.145184
 32 |  24 |  0.075776
 32 |  20 |  0.141312
 32 |  16 |  0.056992
 32 |  12 |  0.087488
 32 |  10 |  0.056320
 32 |  8 |  0.134016
 32 |  6 |  0.059488
 32 |  5 |  0.100160
 32 |  4 |  0.057056
