 32 |  16384 |  0.053312
 32 |  15872 |  0.095680
 32 |  15360 |  0.090336
 32 |  14848 |  0.087104
 32 |  14336 |  0.158720
 32 |  13824 |  0.125952
 32 |  13312 |  0.096640
 32 |  12800 |  0.106272
 32 |  12288 |  0.104352
 32 |  11776 |  0.097344
 32 |  11264 |  0.106976
 32 |  10752 |  0.083712
 32 |  10240 |  0.086624
 32 |  9728 |  0.063200
 32 |  9216 |  0.101728
 32 |  8704 |  0.092000
 32 |  8192 |  0.059712
 32 |  7680 |  0.123808
 32 |  7168 |  0.179840
 32 |  6656 |  0.062464
 32 |  6144 |  0.136192
 32 |  5632 |  0.123904
 32 |  5120 |  0.101376
 32 |  4608 |  0.139296
 32 |  4096 |  0.114688
 32 |  3584 |  0.066336
 32 |  3072 |  0.109792
 32 |  2560 |  0.179168
 32 |  2048 |  0.104576
 32 |  1536 |  0.056000
 32 |  1280 |  0.113568
 32 |  1024 |  0.085696
 32 |  768 |  0.053248
 32 |  640 |  0.143360
 32 |  512 |  0.056512
 32 |  384 |  0.104832
 32 |  320 |  0.139232
 32 |  256 |  0.071456
 32 |  192 |  0.100128
 32 |  160 |  0.091616
 32 |  128 |  0.120352
 32 |  96 |  0.137216
 32 |  80 |  0.053472
 32 |  64 |  0.085888
 32 |  48 |  0.093472
 32 |  40 |  0.101824
 32 |  32 |  0.141312
 32 |  24 |  0.110624
 32 |  20 |  0.098816
 32 |  16 |  0.187552
 32 |  12 |  0.159520
 32 |  10 |  0.117920
 32 |  8 |  0.115200
 32 |  6 |  0.067584
 32 |  5 |  0.121856
 32 |  4 |  0.075808
