 32 |  16384 |  0.075776
 32 |  15872 |  0.066560
 32 |  15360 |  0.097280
 32 |  14848 |  0.174080
 32 |  14336 |  0.116640
 32 |  13824 |  0.090112
 32 |  13312 |  0.088224
 32 |  12800 |  0.081120
 32 |  12288 |  0.113248
 32 |  11776 |  0.076160
 32 |  11264 |  0.132992
 32 |  10752 |  0.063488
 32 |  10240 |  0.154048
 32 |  9728 |  0.143360
 32 |  9216 |  0.068288
 32 |  8704 |  0.116736
 32 |  8192 |  0.090080
 32 |  7680 |  0.092160
 32 |  7168 |  0.074752
 32 |  6656 |  0.062464
 32 |  6144 |  0.147680
 32 |  5632 |  0.068128
 32 |  5120 |  0.131232
 32 |  4608 |  0.075552
 32 |  4096 |  0.098304
 32 |  3584 |  0.065568
 32 |  3072 |  0.112032
 32 |  2560 |  0.072480
 32 |  2048 |  0.119424
 32 |  1536 |  0.101568
 32 |  1280 |  0.074752
 32 |  1024 |  0.102400
 32 |  768 |  0.046080
 32 |  640 |  0.098144
 32 |  512 |  0.073984
 32 |  384 |  0.132096
 32 |  320 |  0.094208
 32 |  256 |  0.069600
 32 |  192 |  0.063904
 32 |  160 |  0.104448
 32 |  128 |  0.146368
 32 |  96 |  0.091136
 32 |  80 |  0.060288
 32 |  64 |  0.070944
 32 |  48 |  0.111008
 32 |  40 |  0.084992
 32 |  32 |  0.132096
 32 |  24 |  0.055616
 32 |  20 |  0.064512
 32 |  16 |  0.101600
 32 |  12 |  0.048256
 32 |  10 |  0.089312
 32 |  8 |  0.098304
 32 |  6 |  0.131584
 32 |  5 |  0.107616
 32 |  4 |  0.048608
