 32 |  16384 |  0.220224
 32 |  15872 |  0.184224
 32 |  15360 |  0.093632
 32 |  14848 |  0.165824
 32 |  14336 |  0.089088
 32 |  13824 |  0.103296
 32 |  13312 |  0.171328
 32 |  12800 |  0.070656
 32 |  12288 |  0.094208
 32 |  11776 |  0.086944
 32 |  11264 |  0.093344
 32 |  10752 |  0.096256
 32 |  10240 |  0.125632
 32 |  9728 |  0.111616
 32 |  9216 |  0.103872
 32 |  8704 |  0.133952
 32 |  8192 |  0.080512
 32 |  7680 |  0.122624
 32 |  7168 |  0.054368
 32 |  6656 |  0.063872
 32 |  6144 |  0.101440
 32 |  5632 |  0.122880
 32 |  5120 |  0.119808
 32 |  4608 |  0.110752
 32 |  4096 |  0.117920
 32 |  3584 |  0.052000
 32 |  3072 |  0.053312
 32 |  2560 |  0.070656
 32 |  2048 |  0.108544
 32 |  1536 |  0.101376
 32 |  1280 |  0.058496
 32 |  1024 |  0.088128
 32 |  768 |  0.067200
 32 |  640 |  0.080896
 32 |  512 |  0.073696
 32 |  384 |  0.130368
 32 |  320 |  0.056416
 32 |  256 |  0.114496
 32 |  192 |  0.059392
 32 |  160 |  0.061056
 32 |  128 |  0.121056
 32 |  96 |  0.235520
 32 |  80 |  0.131936
 32 |  64 |  0.070528
 32 |  48 |  0.051904
 32 |  40 |  0.053184
 32 |  32 |  0.066560
 32 |  24 |  0.066560
 32 |  20 |  0.077824
 32 |  16 |  0.121920
 32 |  12 |  0.060704
 32 |  10 |  0.067264
 32 |  8 |  0.106336
 32 |  6 |  0.123552
 32 |  5 |  0.056480
 32 |  4 |  0.063264
